id,season,date,home_team_id,away_team_id,home_score,away_score,home_win,season_type,home_avg_pts,away_avg_pts_scored,away_avg_pts_allowed,home_win_pct,home_net_rating,head_to_head_avg_score_diff,home_rest_days
4561,2023,2024-03-18,12,6,103,108,False,,121.1,111.1,111.9,0.5625,1.0074875207986689,,2.0
4619,2023,2024-03-29,12,14,109,90,True,,119.8,110.6,119.3,0.5757575757575758,1.0336496980155305,,10.0
4640,2023,2024-04-01,12,3,133,111,True,,119.9,110.5,118.1,0.5882352941176471,1.0508326029798423,,3.0
4661,2023,2024-04-05,12,21,126,112,True,,121.6,115.1,112.1,0.6,1.0837789661319073,,4.0
4674,2023,2024-04-07,12,16,117,115,True,,120.4,111.9,103.6,0.6111111111111112,1.0730837789661318,,2.0
4716,2023,2024-04-14,12,1,157,115,True,,122.8,115.2,133.3,0.6216216216216216,1.0905861456483126,,7.0
4740,2023,2024-04-26,12,17,121,118,True,,122.7,116.4,123.9,0.631578947368421,1.101436265709156,,10.0
4746,2023,2024-04-28,12,17,126,113,True,,124.2,118.2,123.0,0.6410256410256411,1.1149012567324954,5.666666666666667,2.0
4753,2023,2024-05-02,12,17,120,98,True,,123.3,115.1,123.3,0.65,1.1416666666666666,7.5,4.0
4765,2023,2024-05-10,12,20,111,106,True,,122.3,112.2,112.3,0.6585365853658537,1.1261510128913443,,8.0
4769,2023,2024-05-12,12,20,121,89,True,,124.1,111.1,113.6,0.6666666666666666,1.163074039362699,,2.0
4778,2023,2024-05-17,12,20,116,103,True,,124.8,108.6,113.5,0.6744186046511628,1.1555555555555554,17.0,5.0
4786,2023,2024-05-25,12,2,111,114,False,,122.6,114.5,114.4,0.6590909090909091,1.1320406278855033,-1.6666666666666667,8.0
4788,2023,2024-05-27,12,2,102,105,False,,120.2,114.4,114.7,0.6444444444444445,1.1171003717472119,-2.0,2.0
4898,2023,2023-11-12,13,15,101,105,False,,114.0,108.0,116.5,,,,10.0
4927,2023,2023-11-17,13,11,106,100,True,,112.0,119.5,123.6,,,,5.0
4970,2023,2023-11-25,13,7,107,88,True,,111.0,111.1,118.4,,1.1610878661087867,,8.0
4978,2023,2023-11-27,13,8,104,113,False,,109.83333333333333,110.1,109.2,0.6666666666666666,1.1150592216582065,,2.0
5003,2023,2023-12-02,13,10,113,112,True,,110.28571428571429,113.0,109.6,0.7142857142857143,1.0981507823613088,,5.0
5022,2023,2023-12-06,13,8,111,102,True,,110.375,108.9,109.7,0.75,1.0968944099378881,,4.0
5048,2023,2023-12-12,13,26,119,99,True,,111.33333333333333,110.2,114.5,0.7777777777777778,1.1084070796460177,,6.0
5060,2023,2023-12-14,13,10,121,113,True,,112.3,113.9,110.2,0.8,1.104228121927237,,2.0
5073,2023,2023-12-16,13,20,144,122,True,,114.4,109.9,118.8,0.8181818181818182,1.0833333333333335,,2.0
5108,2023,2023-12-23,13,2,108,145,False,,113.4,120.5,113.3,0.75,1.0318471337579618,,7.0
5127,2023,2023-12-26,13,4,113,104,True,,114.6,107.9,117.8,0.7692307692307693,1.0437158469945356,,3.0
5144,2023,2023-12-29,13,15,117,106,True,,115.7,106.6,117.9,0.7857142857142857,1.0480072463768115,,3.0
4170,2023,2024-01-01,13,16,121,104,True,,117.1,110.5,105.7,0.8,1.0455357142857142,,3.0
4221,2023,2024-01-10,13,28,126,120,True,,119.3,120.0,122.0,0.8125,1.0585625554569653,,9.0
4252,2023,2024-01-16,13,21,128,117,True,,120.8,116.8,115.3,0.8235294117647058,1.0671378091872792,,6.0
4276,2023,2024-01-21,13,3,125,114,True,,122.2,111.7,119.5,0.8333333333333334,1.0681818181818181,,5.0
4288,2023,2024-01-23,13,14,127,116,True,,123.0,111.5,120.1,0.8421052631578947,1.0594315245478036,,2.0
4386,2023,2024-02-10,13,9,112,106,True,,122.1,110.3,117.7,0.85,1.058058925476603,,10.0
4402,2023,2024-02-12,13,18,100,121,False,,117.7,110.7,101.5,0.8095238095238095,1.02081526452732,,2.0
4443,2023,2024-02-25,13,26,107,123,False,,117.6,110.5,113.7,0.7727272727272727,1.039787798408488,,10.0
4460,2023,2024-02-28,13,14,112,116,False,,117.5,112.8,119.9,0.7391304347826086,1.0279965004374454,,3.0
4473,2023,2024-03-01,13,30,140,115,True,,119.8,112.4,122.6,0.75,1.0399305555555556,,2.0
4512,2023,2024-03-09,13,5,112,102,True,,118.9,112.8,116.3,0.76,1.0339130434782609,,8.0
4517,2023,2024-03-10,13,17,117,124,False,,118.0,116.8,123.7,0.7307692307692307,1.022530329289428,,1.0
4532,2023,2024-03-12,13,18,100,118,False,,115.2,111.9,101.6,0.7037037037037037,0.9974025974025974,,2.0
4560,2023,2024-03-17,13,1,93,110,False,,112.0,115.7,129.8,0.6785714285714286,0.9730668983492615,,5.0
4604,2023,2024-03-25,13,12,116,133,False,,110.9,122.2,117.4,0.6551724137931034,0.9494863013698631,,8.0
4659,2023,2024-04-04,13,8,102,100,True,,109.9,108.0,107.8,0.6666666666666666,0.9457831325301205,,10.0
4668,2023,2024-04-05,13,29,131,102,True,,113.0,113.0,125.6,0.6774193548387096,0.9886264216972879,,1.0
4673,2023,2024-04-07,13,6,120,118,True,,114.3,112.0,114.4,0.6875,1.0043936731107206,,2.0
4713,2023,2024-04-12,13,29,109,110,False,,114.0,114.3,125.2,0.6666666666666666,1.0070671378091873,,5.0
4724,2023,2024-04-14,13,11,105,116,False,,110.5,119.2,121.7,0.6470588235294118,0.9752868490732569,,2.0
4731,2023,2024-04-21,13,7,109,97,True,,110.2,109.4,116.8,0.6571428571428571,0.9769503546099291,,7.0
4736,2023,2024-04-23,13,7,93,96,False,,107.8,108.6,113.1,0.6388888888888888,0.98,,2.0
4752,2023,2024-05-01,13,7,93,123,False,,107.1,106.7,110.0,0.6216216216216216,0.9692307692307692,9.333333333333334,8.0
4913,2023,2023-11-14,14,15,134,107,True,,123.33333333333333,106.8,117.1,,,,10.0
4918,2023,2023-11-15,14,26,110,125,False,,120.0,112.8,114.9,,,,1.0
4938,2023,2023-11-19,14,11,105,104,True,,117.0,116.6,118.7,,1.0372340425531916,,4.0
4948,2023,2023-11-21,14,29,131,99,True,,119.33333333333333,114.0,127.3,0.8333333333333334,1.0799396681749622,,2.0
4958,2023,2023-11-22,14,7,101,104,False,,116.71428571428571,103.9,107.9,0.7142857142857143,1.0651890482398956,,1.0
5011,2023,2023-12-02,14,11,107,97,True,,115.5,114.8,117.3,0.75,1.0694444444444444,,10.0
5034,2023,2023-12-09,14,12,123,109,True,,116.33333333333333,123.2,117.2,0.7777777777777778,1.0760534429599178,,7.0
5085,2023,2023-12-18,14,20,109,114,False,,115.6,110.6,119.9,0.7,1.0634774609015638,,9.0
5120,2023,2023-12-25,14,2,115,126,False,,116.5,122.2,113.3,0.6363636363636364,1.0495495495495495,,7.0
5137,2023,2023-12-28,14,4,133,112,True,,116.8,107.1,120.1,0.6666666666666666,1.064721969006381,,3.0
4182,2023,2024-01-03,14,16,96,110,False,,113.0,108.6,105.7,0.6153846153846154,1.0272727272727273,,6.0
4194,2023,2024-01-05,14,15,113,127,False,,113.3,109.2,115.6,0.5714285714285714,1.028130671506352,,2.0
4204,2023,2024-01-07,14,13,106,103,True,,113.4,120.6,118.5,0.6,1.0299727520435968,,2.0
4213,2023,2024-01-09,14,28,132,131,True,,113.5,122.9,124.7,0.625,1.001765225066196,,2.0
4251,2023,2024-01-15,14,21,112,105,True,,114.6,115.7,114.8,0.6470588235294118,1.0105820105820105,,6.0
4259,2023,2024-01-17,14,7,127,110,True,,116.6,104.9,110.2,0.6666666666666666,1.016564952048823,,2.0
4268,2023,2024-01-19,14,3,112,130,False,,115.5,112.7,120.6,0.631578947368421,0.9888698630136986,,2.0
4300,2023,2024-01-25,14,5,141,132,True,,118.7,115.5,119.6,0.65,1.0008431703204048,,6.0
4380,2023,2024-02-08,14,8,106,114,False,,117.8,108.9,107.7,0.6190476190476191,1.0034071550255537,,10.0
4406,2023,2024-02-13,14,9,125,111,True,,117.0,110.9,120.7,0.6363636363636364,0.9974424552429668,,5.0
4433,2023,2024-02-23,14,27,123,118,True,,119.7,108.8,118.6,0.6521739130434783,1.0135478408128704,,10.0
4467,2023,2024-02-29,14,30,134,131,True,,121.8,116.5,124.6,0.6666666666666666,1.0278481012658227,,6.0
4476,2023,2024-03-02,14,8,114,124,False,,122.6,110.6,108.8,0.64,1.0165837479270314,,2.0
4487,2023,2024-03-04,14,21,116,104,True,,121.0,114.3,114.7,0.6538461538461539,1.0262934690415606,,2.0
4499,2023,2024-03-06,14,26,120,130,False,,121.8,116.2,115.2,0.6296296296296297,1.0116279069767442,,2.0
4511,2023,2024-03-08,14,17,123,122,True,,121.4,114.9,122.5,0.6428571428571429,0.9983552631578948,,2.0
4523,2023,2024-03-10,14,18,120,109,True,,122.2,112.2,105.6,0.6551724137931034,1.0225941422594143,,2.0
4552,2023,2024-03-16,14,10,121,128,False,,120.2,116.8,111.4,0.6333333333333333,1.0092359361880774,,6.0
4566,2023,2024-03-18,14,1,136,105,True,,123.2,114.3,130.7,0.6451612903225806,1.0423011844331642,,2.0
4596,2023,2024-03-24,14,12,150,145,True,,125.7,125.2,120.9,0.65625,1.033717105263158,,6.0
4669,2023,2024-04-06,14,6,116,97,True,,125.0,109.4,112.8,0.6666666666666666,1.0460251046025104,,10.0
4681,2023,2024-04-07,14,18,117,127,False,,123.3,115.2,106.1,0.6470588235294118,1.035264483627204,,1.0
4692,2023,2024-04-09,14,10,120,134,False,,123.9,119.6,112.6,0.6285714285714286,1.0316402997502083,,2.0
4739,2023,2024-04-25,14,8,105,112,False,,122.8,108.8,106.6,0.6111111111111112,1.0157154673283706,,10.0
4744,2023,2024-04-27,14,8,119,108,True,,122.7,107.7,108.2,0.6216216216216216,1.033698399326032,-8.333333333333334,2.0
4879,2023,2023-11-08,15,16,102,108,False,,105.33333333333333,108.7,105.5,,,,9.0
4888,2023,2023-11-10,15,29,121,127,False,,109.25,114.6,125.2,,,,2.0
4937,2023,2023-11-19,15,2,100,102,False,,107.4,119.5,113.1,,0.9421052631578948,,9.0
4973,2023,2023-11-26,15,18,97,119,False,,105.66666666666667,117.3,106.8,0.0,0.9201741654571844,,7.0
4989,2023,2023-11-29,15,29,105,91,True,,105.57142857142857,111.8,124.6,0.14285714285714285,0.9474358974358974,,3.0
5029,2023,2023-12-08,15,18,103,127,False,,105.25,117.6,105.4,0.125,0.9283351708930541,,9.0
5041,2023,2023-12-11,15,7,113,120,False,,106.11111111111111,107.3,109.6,0.1111111111111111,0.9298928919182083,,3.0
5065,2023,2023-12-15,15,11,96,103,False,,105.1,111.5,112.2,0.1,0.9300884955752212,,4.0
5099,2023,2023-12-21,15,12,116,103,True,,106.3,123.5,119.6,0.18181818181818182,0.9448888888888889,,6.0
5153,2023,2023-12-31,15,26,92,123,False,,104.5,115.4,113.4,0.16666666666666666,0.9305431878895815,,10.0
4171,2023,2024-01-02,15,27,106,98,True,,104.9,106.6,116.0,0.23076923076923078,0.9424977538185086,,2.0
4179,2023,2024-01-03,15,28,111,116,False,,103.9,121.8,124.2,0.21428571428571427,0.9428312159709619,,1.0
4229,2023,2024-01-12,15,13,119,128,False,,105.8,121.8,119.3,0.2,0.9379432624113475,,9.0
4234,2023,2024-01-13,15,20,94,106,False,,105.5,108.8,116.5,0.1875,0.9461883408071748,,1.0
4246,2023,2024-01-15,15,10,116,107,True,,106.6,119.8,113.4,0.23529411764705882,0.9425287356321839,,2.0
4304,2023,2024-01-26,15,22,107,106,True,,107.0,109.6,110.9,0.2777777777777778,0.963963963963964,,10.0
4321,2023,2024-01-29,15,26,94,103,False,,105.1,115.6,112.6,0.2631578947368421,0.9615736505032022,,3.0
4339,2023,2024-02-01,15,6,101,108,False,,105.6,108.9,111.9,0.25,0.9617486338797814,,3.0
4344,2023,2024-02-02,15,10,101,121,False,,104.1,120.5,111.5,0.23809523809523808,0.9327956989247311,,1.0
4378,2023,2024-02-08,15,5,110,118,False,,105.9,116.8,119.2,0.22727272727272727,0.9531953195319532,,6.0
4412,2023,2024-02-14,15,11,121,113,True,,107.4,110.4,110.9,0.2608695652173913,0.9538188277087035,,6.0
4417,2023,2024-02-15,15,17,113,110,True,,107.6,113.7,122.5,0.2916666666666667,0.9607142857142856,,1.0
4429,2023,2024-02-23,15,13,95,101,False,,105.2,121.8,117.4,0.28,0.9624885635864593,,8.0
4446,2023,2024-02-26,15,3,86,111,False,,104.4,111.8,116.7,0.2692307692307692,0.9508196721311476,,3.0
4509,2023,2024-03-08,15,1,92,99,False,,102.0,114.7,129.0,0.25925925925925924,0.9357798165137615,,10.0
4528,2023,2024-03-12,15,30,109,97,True,,102.2,115.8,124.3,0.2857142857142857,0.9454209065679927,,4.0
4538,2023,2024-03-13,15,4,98,110,False,,102.6,106.3,117.5,0.27586206896551724,0.9430147058823529,,1.0
4551,2023,2024-03-16,15,21,112,118,False,,103.7,114.2,116.6,0.26666666666666666,0.9444444444444445,,3.0
4613,2023,2024-03-27,15,14,124,136,False,,106.0,116.5,122.2,0.25806451612903225,0.9523809523809524,,10.0
4665,2023,2024-04-05,15,9,108,90,True,,105.8,109.9,120.7,0.28125,0.9751152073732718,,9.0
4688,2023,2024-04-09,15,27,87,102,False,,102.4,106.3,113.7,0.2727272727272727,0.9534450651769087,,4.0
4708,2023,2024-04-12,15,14,120,123,False,,103.1,118.2,123.4,0.2647058823529412,0.9484820607175712,,3.0
4720,2023,2024-04-14,15,8,111,126,False,,104.7,112.1,108.5,0.2571428571428571,0.9415467625899281,,2.0
4851,2023,2023-11-03,16,30,121,114,True,,109.66666666666667,116.2,123.4,,,,2.0
4868,2023,2023-11-06,16,14,108,107,True,,109.25,115.6,123.5,,,,3.0
4919,2023,2023-11-16,16,3,122,115,True,,111.8,112.3,115.8,,1.0219378427787933,,10.0
4982,2023,2023-11-28,16,17,124,131,False,,113.83333333333333,117.8,122.4,0.6666666666666666,1.0073746312684366,,10.0
4993,2023,2023-11-30,16,12,142,132,True,,117.85714285714286,123.0,121.8,0.7142857142857143,1.0185185185185186,,2.0
5007,2023,2023-12-02,16,12,129,144,False,,119.25,126.5,123.0,0.625,1.0,,2.0
5028,2023,2023-12-08,16,6,99,111,False,,117.0,109.9,108.8,0.5555555555555556,0.9887323943661972,,6.0
5049,2023,2023-12-13,16,4,115,104,True,,116.8,107.4,117.9,0.6,0.9991445680068434,,5.0
5056,2023,2023-12-14,16,5,116,124,False,,118.1,119.1,118.5,0.5454545454545454,0.9916036943744753,,1.0
5068,2023,2023-12-16,16,5,118,116,True,,119.4,120.5,118.5,0.5833333333333334,0.9966611018363941,,2.0
5079,2023,2023-12-18,16,18,108,112,False,,118.1,117.2,105.2,0.5384615384615384,0.9874581939799331,,2.0
5104,2023,2023-12-22,16,1,122,113,True,,119.5,115.0,127.0,0.5714285714285714,0.9941763727121464,,4.0
4208,2023,2024-01-08,16,11,120,113,True,,119.3,110.3,112.3,0.6,0.9941666666666666,,10.0
4218,2023,2024-01-10,16,21,120,128,False,,118.9,116.6,116.6,0.5625,0.9933166248955723,,2.0
4227,2023,2024-01-12,16,22,99,96,True,,114.6,108.1,110.9,0.5882352941176471,0.9870801033591732,,2.0
4240,2023,2024-01-14,16,4,104,87,True,,112.1,105.5,117.0,0.6111111111111112,1.0153985507246375,,2.0
4267,2023,2024-01-19,16,1,108,109,False,,113.0,113.9,123.9,0.5789473684210527,1.0254083484573502,,5.0
4291,2023,2024-01-24,16,15,96,105,False,,111.1,108.1,115.0,0.55,1.0072529465095195,,5.0
4297,2023,2024-01-25,16,2,110,143,False,,110.5,121.2,110.9,0.5238095238095238,0.9848484848484849,,1.0
4333,2023,2024-01-31,16,26,115,106,True,,110.2,112.8,110.8,0.5454545454545454,0.9910071942446043,,6.0
4355,2023,2024-02-04,16,13,95,103,False,,108.9,121.3,115.8,0.5217391304347826,0.9873073436083409,,4.0
4365,2023,2024-02-06,16,22,121,95,True,,108.8,106.4,112.1,0.5416666666666666,1.0027649769585254,,2.0
4372,2023,2024-02-07,16,27,116,104,True,,108.4,103.7,114.5,0.56,1.0074349442379182,,1.0
4393,2023,2024-02-11,16,2,106,110,False,,107.0,120.6,110.8,0.5384615384615384,1.011342155009452,,4.0
4475,2023,2024-03-02,16,29,126,120,True,,109.7,112.8,125.4,0.5555555555555556,1.0138632162661738,,10.0
4490,2023,2024-03-05,16,9,118,110,True,,111.1,108.3,121.1,0.5714285714285714,1.0054298642533936,,3.0
4518,2023,2024-03-10,16,30,108,110,False,,111.1,114.6,123.5,0.5517241379310345,1.0045207956600362,,5.0
4537,2023,2024-03-13,16,8,88,100,False,,110.3,110.7,106.4,0.5333333333333333,1.0018165304268847,,3.0
4593,2023,2024-03-24,16,6,121,84,True,,111.4,107.3,110.8,0.5483870967741935,1.0690978886756237,,10.0
4605,2023,2024-03-26,16,10,92,113,False,,109.1,119.8,109.8,0.53125,1.0400381315538607,,2.0
4644,2023,2024-04-02,16,20,109,99,True,,110.5,108.7,116.1,0.5454545454545454,1.0574162679425838,,7.0
4696,2023,2024-04-10,16,7,92,111,False,,107.6,108.5,107.8,0.5294117647058824,1.0141376060320453,,8.0
4707,2023,2024-04-12,16,28,125,103,True,,108.5,120.2,124.2,0.5428571428571428,1.0235849056603774,,2.0
4717,2023,2024-04-14,16,28,118,103,True,,109.7,117.8,123.1,0.5555555555555556,1.0417853751187085,,2.0
4727,2023,2024-04-19,16,5,112,91,True,,108.3,116.9,119.2,0.5675675675675675,1.0576171875,,5.0
4743,2023,2024-04-27,16,2,84,104,False,,104.9,119.8,107.0,0.5526315789473685,1.0304518664047153,,8.0
4747,2023,2024-04-29,16,2,88,102,False,,102.9,118.2,105.7,0.5384615384615384,1.0188118811881188,-19.0,2.0
5160,2024,2025-01-02,16,12,115,128,False,,105.6,126.2,122.2,0.525,1.0173410404624277,,10.0
4850,2023,2023-11-03,17,20,110,105,True,,114.0,107.3,115.9,,,,4.0
4880,2023,2023-11-08,17,9,120,118,True,,115.5,108.7,120.0,,,,5.0
4905,2023,2023-11-13,17,5,118,109,True,,116.0,115.3,118.8,,1.012216404886562,,5.0
4930,2023,2023-11-18,17,7,132,125,True,,118.66666666666667,109.9,107.7,0.8333333333333334,1.020057306590258,,5.0
4964,2023,2023-11-24,17,30,131,128,True,,120.42857142857143,115.6,126.2,0.8571428571428571,1.0205811138014529,,6.0
5008,2023,2023-12-02,17,1,132,121,True,,121.875,114.9,122.7,0.875,1.0295670538542767,,8.0
5013,2023,2023-12-05,17,20,146,122,True,,124.55555555555556,109.2,120.0,0.8888888888888888,1.048643592142189,,3.0
5023,2023,2023-12-07,17,12,119,128,False,,124.0,126.8,123.8,0.8,1.035923141186299,,2.0
5042,2023,2023-12-11,17,5,133,129,True,,126.3,116.5,119.4,0.8181818181818182,1.0533778148457047,,4.0
5052,2023,2023-12-13,17,12,140,126,True,,128.1,127.1,126.7,0.8333333333333334,1.0578034682080926,,2.0
5066,2023,2023-12-16,17,9,146,114,True,,131.7,109.2,123.3,0.8461538461538461,1.0795081967213114,,3.0
5075,2023,2023-12-17,17,11,128,119,True,,132.5,111.0,114.1,0.8571428571428571,1.0851760851760852,,1.0
5086,2023,2023-12-19,17,27,132,119,True,,133.9,104.4,115.9,0.8666666666666667,1.0877335499593828,,2.0
5100,2023,2023-12-21,17,22,118,114,True,,132.5,108.2,113.4,0.875,1.0860655737704918,,2.0
4167,2023,2024-01-01,17,12,113,122,False,,130.7,127.0,126.3,0.8235294117647058,1.0766062602965403,,10.0
4209,2023,2024-01-08,17,29,116,132,False,,129.1,114.4,124.7,0.7777777777777778,1.0538775510204081,,7.0
4223,2023,2024-01-11,17,2,135,102,True,,128.0,115.3,105.9,0.7894736842105263,1.062240663900415,,3.0
4235,2023,2024-01-13,17,10,129,118,True,,129.0,121.0,113.2,0.8,1.0794979079497908,,2.0
4241,2023,2024-01-14,17,26,143,142,True,,130.0,118.1,114.4,0.8095238095238095,1.076158940397351,,1.0
4292,2023,2024-01-24,17,6,126,116,True,,128.6,107.9,113.4,0.8181818181818182,1.0734557595993321,,10.0
4305,2023,2024-01-26,17,6,100,112,False,,124.0,107.3,112.4,0.782608695652174,1.0367892976588629,,2.0
4379,2023,2024-02-08,17,18,105,129,False,,121.7,119.7,105.6,0.75,1.0091210613598673,,10.0
4383,2023,2024-02-09,17,4,120,84,True,,120.5,104.2,117.6,0.76,1.0290350128095644,,1.0
4399,2023,2024-02-12,17,8,112,95,True,,119.9,108.9,107.2,0.7692307692307693,1.0407986111111112,,3.0
4405,2023,2024-02-13,17,16,97,123,False,,118.3,111.9,105.7,0.7407407407407407,1.02601908065915,,1.0
4454,2023,2024-02-27,17,4,123,85,True,,119.0,104.3,120.2,0.75,1.0759493670886076,,10.0
4484,2023,2024-03-04,17,13,113,106,True,,116.8,118.3,114.6,0.7586206896551724,1.0522522522522522,,6.0
4579,2023,2024-03-21,17,3,115,108,True,,115.4,111.9,115.5,0.7666666666666667,1.049090909090909,,10.0
4594,2023,2024-03-24,17,21,118,93,True,,112.9,113.1,117.5,0.7741935483870968,1.0742150333016176,,3.0
4606,2023,2024-03-26,17,14,124,128,False,,112.7,113.9,121.5,0.75,1.0602069614299154,,2.0
4654,2023,2024-04-03,17,15,101,111,False,,112.8,108.2,114.3,0.7272727272727273,1.0621468926553672,,8.0
4666,2023,2024-04-05,17,28,111,117,False,,113.4,119.1,122.9,0.7058823529411765,1.08,,2.0
4678,2023,2024-04-07,17,20,109,122,False,,112.3,108.8,116.9,0.6857142857142857,1.0321691176470589,,2.0
4685,2023,2024-04-09,17,2,104,91,True,,111.5,113.0,105.2,0.6944444444444444,1.0285977859778597,,2.0
4697,2023,2024-04-10,17,22,117,99,True,,113.5,106.6,113.0,0.7027027027027027,1.070754716981132,,1.0
4732,2023,2024-04-21,17,12,109,94,True,,112.1,123.1,125.6,0.7105263157894737,1.0486435921421888,-1.3333333333333333,10.0
4735,2023,2024-04-23,17,12,108,125,False,,111.6,124.7,124.1,0.6923076923076923,1.025735294117647,2.75,2.0
4750,2023,2024-04-30,17,12,115,92,True,,111.6,119.4,120.6,0.7,1.0410447761194028,-1.2,7.0
5162,2024,2025-01-02,17,3,110,113,False,,110.8,111.2,114.1,0.6829268292682927,1.0146520146520146,,10.0
4859,2023,2023-11-04,18,29,123,95,True,,113.0,111.3,124.3,,,,3.0
4872,2023,2023-11-06,18,2,114,109,True,,113.25,113.4,106.4,,,,2.0
4943,2023,2023-11-20,18,20,117,100,True,,114.0,108.2,117.5,,1.1801242236024845,,10.0
4965,2023,2023-11-24,18,26,111,124,False,,113.5,120.8,113.3,0.8333333333333334,1.1219110378912684,,4.0
4984,2023,2023-11-28,18,21,106,103,True,,112.42857142857143,110.4,115.8,0.8571428571428571,1.1084507042253522,,4.0
4996,2023,2023-11-30,18,29,101,90,True,,111.0,108.4,119.7,0.875,1.11,,2.0
5018,2023,2023-12-06,18,27,102,94,True,,110.0,101.2,114.8,0.8888888888888888,1.1073825503355705,,6.0
5069,2023,2023-12-16,18,12,127,109,True,,111.7,120.0,121.7,0.9,1.1136590229312064,,10.0
5102,2023,2023-12-21,18,14,118,111,True,,112.9,114.0,120.5,0.9090909090909091,1.1025390625,,5.0
5134,2023,2023-12-28,18,7,118,110,True,,113.7,112.1,108.8,0.9166666666666666,1.0880382775119617,,7.0
5148,2023,2023-12-30,18,14,108,106,True,,112.2,115.2,118.5,0.9230769230769231,1.0625,,2.0
4242,2023,2024-01-14,18,13,109,105,True,,111.7,117.4,113.5,0.9285714285714286,1.061787072243346,,10.0
4263,2023,2024-01-18,18,15,118,103,True,,111.8,106.9,112.4,0.9333333333333333,1.0597156398104266,,4.0
4275,2023,2024-01-20,18,21,97,102,False,,110.4,110.5,114.5,0.875,1.0687318489835431,,2.0
4283,2023,2024-01-22,18,4,125,128,False,,112.3,105.2,119.9,0.8235294117647058,1.061436672967864,,2.0
4334,2023,2024-01-31,18,7,121,87,True,,114.3,111.1,110.0,0.8333333333333334,1.0834123222748815,,9.0
4345,2023,2024-02-02,18,22,106,108,False,,114.7,106.8,111.8,0.7894736842105263,1.0729653882132835,,2.0
4356,2023,2024-02-04,18,11,111,90,True,,113.1,108.4,113.1,0.8,1.0771428571428572,,2.0
4431,2023,2024-02-23,18,17,107,112,False,,112.0,118.2,121.9,0.7619047619047619,1.065651760228354,,10.0
4436,2023,2024-02-24,18,3,101,86,True,,110.3,109.7,113.0,0.7727272727272727,1.074001947419669,,1.0
4452,2023,2024-02-27,18,27,114,105,True,,110.9,103.5,116.9,0.782608695652174,1.0808966861598441,,3.0
4457,2023,2024-02-28,18,15,110,101,True,,111.0,107.9,112.3,0.7916666666666666,1.086105675146771,,1.0
4471,2023,2024-03-01,18,26,120,124,False,,111.2,119.9,113.1,0.76,1.0661553211888783,,2.0
4478,2023,2024-03-03,18,13,88,89,False,,110.3,113.3,109.8,0.7307692307692307,1.0708737864077669,,2.0
4570,2023,2024-03-19,18,8,112,115,False,,109.0,109.1,108.1,0.7037037037037037,1.071779744346116,,10.0
4584,2023,2024-03-22,18,6,104,91,True,,107.3,106.1,111.1,0.7142857142857143,1.050930460333007,,3.0
4595,2023,2024-03-24,18,10,114,110,True,,108.1,118.7,113.6,0.7241379310344828,1.056695992179863,,2.0
4614,2023,2024-03-27,18,9,106,91,True,,107.6,107.0,120.3,0.7333333333333333,1.0507812499999998,,3.0
4635,2023,2024-03-31,18,5,101,109,False,,107.0,116.2,119.0,0.7096774193548387,1.0479921645445642,,4.0
4645,2023,2024-04-02,18,11,113,106,True,,108.2,106.1,111.2,0.71875,1.0393852065321807,,2.0
4655,2023,2024-04-03,18,28,133,85,True,,110.1,114.3,124.4,0.7272727272727273,1.078354554358472,,1.0
4689,2023,2024-04-09,18,30,130,121,True,,112.1,115.9,126.3,0.7352941176470589,1.0768491834774256,,6.0
4709,2023,2024-04-12,18,1,109,106,True,,111.0,112.1,120.9,0.7428571428571429,1.0850439882697946,,3.0
4766,2023,2024-05-10,18,8,90,117,False,,111.2,109.4,106.5,0.7222222222222222,1.0580399619410086,,10.0
4770,2023,2024-05-12,18,8,107,115,False,,110.7,108.5,105.8,0.7027027027027027,1.0532825880114178,-3.0,2.0
4777,2023,2024-05-16,18,8,115,70,True,,111.8,104.3,106.8,0.7105263157894737,1.0854368932038834,-4.25,4.0
4783,2023,2024-05-22,18,7,105,108,False,,110.9,112.3,111.2,0.6923076923076923,1.0787937743190663,,6.0
4785,2023,2024-05-24,18,7,108,109,False,,111.1,110.9,112.7,0.675,1.0621414913957936,13.0,2.0
4790,2023,2024-05-30,18,7,103,124,False,,111.3,112.9,112.9,0.6585365853658537,1.049010367577757,9.5,6.0
5161,2024,2025-01-02,18,2,115,118,False,,111.5,110.7,107.1,0.6428571428571429,1.0391425908667289,,10.0
4869,2023,2023-11-06,20,13,111,97,True,,101.33333333333333,110.8,109.3,,,,5.0
4877,2023,2023-11-08,20,27,126,105,True,,107.5,103.9,118.1,,,,2.0
4896,2023,2023-11-12,20,4,129,107,True,,111.8,103.4,120.4,,1.091796875,,4.0
4960,2023,2023-11-24,20,16,100,98,True,,109.83333333333333,109.5,106.7,0.6666666666666666,1.080327868852459,,10.0
4983,2023,2023-11-28,20,4,115,91,True,,110.57142857142857,101.2,117.5,0.7142857142857143,1.1041369472182596,,4.0
4994,2023,2023-11-30,20,9,118,112,True,,111.5,106.9,118.5,0.75,1.0971709717097171,,2.0
5039,2023,2023-12-11,20,28,136,130,True,,114.22222222222223,116.7,124.5,0.7777777777777778,1.0901378579003183,,10.0
5107,2023,2023-12-23,20,17,111,130,False,,113.9,118.8,120.4,0.7,1.0615097856477167,,10.0
5118,2023,2023-12-25,20,17,129,122,True,,116.4,118.0,119.1,0.7272727272727273,1.0708371665133396,,2.0
